"","x"
"6596",4
"6597",4
"6598",4
"6599",4
"6600",4
"6601",4
"6602",4
"6603",NA
"6604",NA
"6605",NA
"6606",NA
"6607",NA
"6608",NA
"6609",NA
"6610",NA
"6611",NA
"6612",NA
"6613",NA
"6614",NA
"6615",NA
"6616",NA
"6617",NA
"6618",NA
"6619",NA
"6620",NA
"6621",NA
"6622",NA
"6623",NA
"6624",NA
"6625",NA
"6626",NA
"6627",NA
"6628",NA
"6629",NA
"6630",NA
"6631",0
"6632",0
"6633",0
"6634",0
"6635",0
"6636",0
"6637",0
"6638",0
"6639",0
"6640",0
"6641",2
"6642",0
"6643",0
"6644",8
"6645",8
"6646",10
"6647",8
"6648",10
"6649",8
"6650",10
"6651",10
"6652",8
"6653",10
"6654",10
"6655",0
"6656",0
"6657",0
"6658",10
"6659",-1
"6660",0
"6661",10
"6662",9
"6663",9
"6664",3
"6665",-1
"6666",10
"6667",10
"6668",-1
"6669",9
"6670",0
"6671",0
"6672",0
"6673",0
"6674",-1
"6675",0
"6676",-1
"6677",3
"6678",3
"6679",13
"6680",4
"6681",-1
"6682",3
"6683",0
"6684",1
"6685",-1
"6686",0
"6687",-1
"6688",-1
"6689",-1
"6690",-1
"6691",-1
"6692",0
"6693",-1
"6694",0
"6695",-1
"6696",-1
"6697",-1
"6698",-1
"6699",-1
"6700",-1
"6701",-1
"6702",-1
"6703",4
"6704",-1
"6705",-1
"6706",0
"6707",-1
"6708",0
"6709",-1
"6710",-1
"6711",0
"6712",1
"6713",0
"6714",0
"6715",9
"6716",4
"6717",0
"6718",1
"6719",NA
"6720",-1
"6721",9
"6722",4
"6723",4
"6724",4
"6725",0
"6726",NA
"6727",-3
"6728",0
"6729",1
"6730",-1
"6731",0
"6732",0
"6733",0
"6734",1
"6735",0
"6736",0
"6737",4
"6738",4
"6739",-1
"6740",-1
"6741",0
"6742",0
"6743",0
"6744",NA
"6745",NA
"6746",NA
"6747",NA
"6748",NA
"6749",NA
"6750",NA
"6751",1
"6752",-1
"6753",NA
"6754",NA
"6755",NA
"6756",NA
"6757",NA
"6758",NA
"6759",NA
"6760",NA
"6761",NA
"6762",NA
"6763",NA
"6764",NA
"6765",NA
"6766",NA
"6767",NA
"6768",NA
"6769",NA
"6770",NA
"6771",0
"6772",0
"6773",0
"6774",0
"6775",0
"6776",0
"6777",0
"6778",0
"6779",0
"6780",0
"6781",0
"6782",2
"6783",0
"6784",-2
"6785",0
"6786",0
"6787",0
"6788",10
"6789",0
"6790",8
"6791",10
"6792",10
"6793",8
"6794",10
"6795",10
"6796",0
"6797",0
"6798",9
"6799",9
"6800",0
"6801",9
"6802",10
"6803",0
"6804",10
"6805",10
"6806",10
"6807",10
"6808",9
"6809",-1
"6810",-1
"6811",0
"6812",0
"6813",0
"6814",0
"6815",0
"6816",3
"6817",4
"6818",4
"6819",4
"6820",4
"6821",-1
"6822",-1
"6823",-1
"6824",-1
"6825",-1
"6826",-1
"6827",-1
"6828",-1
"6829",0
"6830",-1
"6831",-1
"6832",-1
"6833",3
"6834",-1
"6835",0
"6836",-1
"6837",-1
"6838",-1
"6839",0
"6840",0
"6841",-1
"6842",-1
"6843",0
"6844",3
"6845",-1
"6846",-1
"6847",0
"6848",0
"6849",4
"6850",-1
"6851",-1
"6852",-1
"6853",-1
"6854",0
"6855",0
"6856",0
"6857",4
"6858",4
"6859",4
"6860",4
"6861",13
"6862",0
"6863",0
"6864",-1
"6865",0
"6866",-1
"6867",0
"6868",-1
"6869",1
"6870",0
"6871",0
"6872",0
"6873",0
"6874",13
"6875",9
"6876",9
"6877",0
"6878",0
"6879",0
"6880",4
"6881",4
"6882",0
"6883",0
"6884",0
"6885",0
"6886",0
"6887",-4
"6888",0
"6889",NA
"6890",-9
"6891",0
"6892",-1
"6893",1
"6894",NA
"6895",NA
"6896",NA
"6897",NA
"6898",NA
"6899",NA
"6900",NA
"6901",NA
"6902",NA
"6903",NA
"6904",NA
"6905",NA
"6906",NA
"6907",NA
"6908",NA
"6909",NA
"6910",NA
"6911",0
"6912",0
"6913",0
"6914",0
"6915",0
"6916",0
"6917",0
"6918",0
"6919",0
"6920",0
"6921",0
"6922",0
"6923",0
"6924",0
"6925",0
"6926",0
"6927",0
"6928",0
"6929",0
"6930",10
"6931",8
"6932",10
"6933",10
"6934",8
"6935",10
"6936",10
"6937",-2
"6938",8
"6939",10
"6940",10
"6941",0
"6942",10
"6943",0
"6944",0
"6945",10
"6946",-1
"6947",9
"6948",9
"6949",13
"6950",-1
"6951",9
"6952",9
"6953",-1
"6954",-1
"6955",3
"6956",3
"6957",3
"6958",3
"6959",3
"6960",13
"6961",0
"6962",0
"6963",-1
"6964",-1
"6965",0
"6966",-1
"6967",1
"6968",4
"6969",4
"6970",-1
"6971",-1
"6972",-1
"6973",-1
"6974",0
"6975",-1
"6976",0
"6977",1
"6978",0
"6979",0
"6980",0
"6981",0
"6982",4
"6983",0
"6984",-1
"6985",3
"6986",-1
"6987",-1
"6988",0
"6989",0
"6990",4
"6991",0
"6992",-1
"6993",3
"6994",0
"6995",0
"6996",0
"6997",0
"6998",3
"6999",4
"7000",3
"7001",4
"7002",4
"7003",0
"7004",-1
"7005",-1
"7006",10
"7007",10
"7008",0
"7009",0
"7010",-1
"7011",1
"7012",-1
"7013",4
"7014",0
"7015",0
"7016",4
"7017",0
"7018",4
"7019",0
"7020",0
"7021",4
"7022",0
"7023",0
"7024",0
"7025",0
"7026",0
"7027",3
"7028",4
"7029",0
"7030",4
"7031",-2
"7032",11
"7033",0
"7034",NA
"7035",NA
"7036",NA
"7037",NA
"7038",NA
"7039",NA
"7040",NA
"7041",NA
"7042",NA
"7043",NA
"7044",NA
"7045",NA
"7046",NA
"7047",NA
"7048",NA
"7049",NA
"7050",NA
"7051",NA
"7052",NA
"7053",0
"7054",0
"7055",0
"7056",0
"7057",0
"7058",0
"7059",0
"7060",0
"7061",0
"7062",0
"7063",0
"7064",0
"7065",0
"7066",0
"7067",0
"7068",0
"7069",0
"7070",0
"7071",8
"7072",10
"7073",10
"7074",8
"7075",8
"7076",8
"7077",-2
"7078",0
"7079",8
"7080",8
"7081",8
"7082",10
"7083",10
"7084",0
"7085",10
"7086",10
"7087",10
"7088",10
"7089",9
"7090",10
"7091",0
"7092",-1
"7093",3
"7094",-1
"7095",3
"7096",3
"7097",3
"7098",3
"7099",3
"7100",3
"7101",-1
"7102",-1
"7103",-1
"7104",3
"7105",-1
"7106",-1
"7107",-1
"7108",-1
"7109",0
"7110",4
"7111",0
"7112",-1
"7113",-1
"7114",0
"7115",-1
"7116",-1
"7117",-1
"7118",0
"7119",0
"7120",0
"7121",0
"7122",0
"7123",0
"7124",-1
"7125",0
"7126",0
"7127",0
"7128",-1
"7129",0
"7130",-1
"7131",4
"7132",0
"7133",0
"7134",0
"7135",0
"7136",-1
"7137",-8
"7138",-7
"7139",-7
"7140",-10
"7141",-9
"7142",0
"7143",0
"7144",4
"7145",0
"7146",-1
"7147",-1
"7148",0
"7149",-1
"7150",0
"7151",4
"7152",0
"7153",4
"7154",4
"7155",9
"7156",-9
"7157",0
"7158",0
"7159",0
"7160",0
"7161",0
"7162",8
"7163",0
"7164",-9
"7165",-9
"7166",-1
"7167",4
"7168",4
"7169",4
"7170",0
"7171",13
"7172",0
"7173",7
"7174",-9
"7175",1
"7176",NA
"7177",NA
"7178",NA
"7179",NA
"7180",NA
"7181",NA
"7182",NA
"7183",NA
"7184",NA
"7185",NA
"7186",NA
"7187",NA
"7188",NA
"7189",NA
"7190",NA
"7191",NA
"7192",NA
"7193",NA
"7194",0
"7195",0
"7196",0
"7197",0
"7198",0
"7199",0
"7200",0
"7201",0
"7202",0
"7203",0
"7204",0
"7205",0
"7206",2
"7207",0
"7208",0
"7209",0
"7210",0
"7211",0
"7212",-2
"7213",8
"7214",8
"7215",8
"7216",8
"7217",8
"7218",-2
"7219",0
"7220",8
"7221",8
"7222",10
"7223",10
"7224",10
"7225",10
"7226",10
"7227",10
"7228",10
"7229",10
"7230",9
"7231",10
"7232",10
"7233",-1
"7234",11
"7235",3
"7236",-1
"7237",-1
"7238",-10
"7239",-1
"7240",3
"7241",3
"7242",-1
"7243",3
"7244",-1
"7245",13
"7246",9
"7247",-1
"7248",-1
"7249",-1
"7250",3
"7251",-1
"7252",4
"7253",0
"7254",-1
"7255",0
"7256",-1
"7257",-1
"7258",0
"7259",-1
"7260",0
"7261",0
"7262",4
"7263",-9
"7264",0
"7265",0
"7266",0
"7267",4
"7268",-1
"7269",0
"7270",0
"7271",0
"7272",9
"7273",0
"7274",-1
"7275",-1
"7276",3
"7277",0
"7278",-7
"7279",-7
"7280",-8
"7281",-7
"7282",-7
"7283",0
"7284",4
"7285",1
"7286",0
"7287",3
"7288",-1
"7289",-1
"7290",0
"7291",0
"7292",1
"7293",0
"7294",4
"7295",4
"7296",9
"7297",0
"7298",4
"7299",9
"7300",NA
"7301",0
"7302",0
"7303",-1
"7304",0
"7305",-9
"7306",-9
"7307",4
"7308",4
"7309",4
"7310",4
"7311",9
"7312",0
"7313",9
"7314",-9
"7315",0
"7316",-10
"7317",NA
"7318",NA
"7319",NA
"7320",NA
"7321",NA
"7322",NA
"7323",NA
"7324",NA
"7325",NA
"7326",NA
"7327",NA
"7328",NA
"7329",NA
"7330",NA
"7331",NA
"7332",NA
"7333",NA
"7334",NA
"7335",0
"7336",0
"7337",0
"7338",0
"7339",0
"7340",0
"7341",0
"7342",0
"7343",0
"7344",0
"7345",0
"7346",0
"7347",0
"7348",0
"7349",0
"7350",0
"7351",0
"7352",0
"7353",0
"7354",8
"7355",8
"7356",8
"7357",10
"7358",10
"7359",10
"7360",8
"7361",8
"7362",8
"7363",8
"7364",8
"7365",8
"7366",10
"7367",8
"7368",8
"7369",10
"7370",10
"7371",8
"7372",8
"7373",10
"7374",3
"7375",9
"7376",9
"7377",9
"7378",9
"7379",3
"7380",3
"7381",3
"7382",13
"7383",3
"7384",13
"7385",-1
"7386",-10
"7387",-1
"7388",3
"7389",-4
"7390",-1
"7391",-1
"7392",0
"7393",-1
"7394",-1
"7395",9
"7396",0
"7397",4
"7398",-1
"7399",0
"7400",0
"7401",4
"7402",-9
"7403",-9
"7404",-9
"7405",-9
"7406",3
"7407",4
"7408",0
"7409",10
"7410",1
"7411",0
"7412",0
"7413",0
"7414",0
"7415",-1
"7416",9
"7417",4
"7418",0
"7419",-8
"7420",-8
"7421",-7
"7422",-9
"7423",3
"7424",-1
"7425",0
"7426",0
"7427",4
"7428",4
"7429",0
"7430",9
"7431",0
"7432",4
"7433",-1
"7434",4
"7435",4
"7436",4
"7437",4
"7438",13
"7439",4
"7440",0
"7441",0
"7442",0
"7443",7
"7444",4
"7445",0
"7446",-9
"7447",-9
"7448",-9
"7449",0
"7450",0
"7451",0
"7452",0
"7453",-2
"7454",4
"7455",9
"7456",NA
"7457",NA
"7458",NA
"7459",NA
"7460",NA
"7461",NA
"7462",NA
"7463",NA
"7464",NA
"7465",NA
"7466",NA
"7467",NA
"7468",NA
"7469",NA
"7470",NA
"7471",NA
"7472",NA
"7473",NA
"7474",NA
"7475",NA
"7476",NA
"7477",0
"7478",0
"7479",0
"7480",0
"7481",0
"7482",0
"7483",0
"7484",0
"7485",0
"7486",0
"7487",0
"7488",0
"7489",0
"7490",0
"7491",0
"7492",0
"7493",0
"7494",0
"7495",-2
"7496",-2
"7497",8
"7498",10
"7499",10
"7500",-2
"7501",-2
"7502",8
"7503",8
"7504",8
"7505",10
"7506",8
"7507",8
"7508",10
"7509",10
"7510",10
"7511",10
"7512",10
"7513",10
"7514",9
"7515",10
"7516",10
"7517",9
"7518",9
"7519",-1
"7520",13
"7521",10
"7522",9
"7523",9
"7524",3
"7525",-1
"7526",9
"7527",0
"7528",0
"7529",0
"7530",0
"7531",0
"7532",-1
"7533",-1
"7534",-1
"7535",-1
"7536",0
"7537",0
"7538",4
"7539",0
"7540",9
"7541",4
"7542",-10
"7543",-9
"7544",0
"7545",0
"7546",0
"7547",0
"7548",0
"7549",0
"7550",0
"7551",0
"7552",0
"7553",0
"7554",-1
"7555",0
"7556",-1
"7557",3
"7558",4
"7559",-1
"7560",-1
"7561",-1
"7562",0
"7563",-1
"7564",-1
"7565",4
"7566",0
"7567",9
"7568",0
"7569",0
"7570",3
"7571",0
"7572",0
"7573",4
"7574",0
"7575",4
"7576",4
"7577",4
"7578",4
"7579",0
"7580",0
"7581",3
"7582",0
"7583",0
"7584",0
"7585",4
"7586",-9
"7587",-9
"7588",-9
"7589",0
"7590",0
"7591",1
"7592",-10
"7593",0
"7594",0
"7595",-9
"7596",0
"7597",0
"7598",0
"7599",-13
"7600",NA
"7601",NA
"7602",-11
"7603",-13
"7604",NA
"7605",NA
"7606",NA
"7607",NA
"7608",NA
"7609",NA
"7610",NA
"7611",NA
"7612",NA
"7613",NA
"7614",NA
"7615",NA
"7616",NA
"7617",NA
"7618",NA
"7619",0
"7620",0
"7621",0
"7622",0
"7623",0
"7624",0
"7625",0
"7626",0
"7627",0
"7628",0
"7629",0
"7630",0
"7631",2
"7632",0
"7633",0
"7634",0
"7635",0
"7636",0
"7637",0
"7638",10
"7639",0
"7640",0
"7641",0
"7642",0
"7643",10
"7644",10
"7645",10
"7646",8
"7647",10
"7648",10
"7649",10
"7650",10
"7651",10
"7652",10
"7653",8
"7654",-1
"7655",13
"7656",9
"7657",10
"7658",10
"7659",0
"7660",10
"7661",0
"7662",-1
"7663",10
"7664",10
"7665",-1
"7666",0
"7667",-1
"7668",-1
"7669",-1
"7670",10
"7671",-1
"7672",-1
"7673",0
"7674",-1
"7675",-1
"7676",-1
"7677",-1
"7678",3
"7679",4
"7680",0
"7681",0
"7682",0
"7683",-9
"7684",0
"7685",NA
"7686",0
"7687",0
"7688",0
"7689",0
"7690",0
"7691",0
"7692",0
"7693",0
"7694",-1
"7695",-1
"7696",0
"7697",-1
"7698",0
"7699",9
"7700",0
"7701",-1
"7702",4
"7703",3
"7704",9
"7705",9
"7706",4
"7707",4
"7708",4
"7709",7
"7710",4
"7711",4
"7712",0
"7713",0
"7714",4
"7715",0
"7716",0
"7717",0
"7718",0
"7719",4
"7720",0
"7721",0
"7722",4
"7723",0
"7724",0
"7725",NA
"7726",NA
"7727",NA
"7728",NA
"7729",NA
"7730",0
"7731",0
"7732",-9
"7733",-9
"7734",0
"7735",-9
"7736",-10
"7737",0
"7738",4
"7739",10
"7740",4
"7741",-13
"7742",-13
"7743",NA
"7744",0
"7745",NA
"7746",NA
"7747",NA
"7748",NA
"7749",NA
"7750",NA
"7751",NA
"7752",NA
"7753",NA
"7754",NA
"7755",NA
"7756",NA
"7757",NA
"7758",NA
"7759",NA
"7760",0
"7761",0
"7762",0
"7763",0
"7764",0
"7765",0
"7766",0
"7767",0
"7768",0
"7769",0
"7770",0
"7771",0
"7772",0
"7773",2
"7774",0
"7775",0
"7776",0
"7777",0
"7778",0
"7779",0
"7780",10
"7781",0
"7782",0
"7783",0
"7784",8
"7785",10
"7786",10
"7787",10
"7788",10
"7789",10
"7790",10
"7791",8
"7792",10
"7793",10
"7794",10
"7795",-1
"7796",3
"7797",10
"7798",10
"7799",10
"7800",10
"7801",0
"7802",0
"7803",0
"7804",0
"7805",0
"7806",0
"7807",0
"7808",0
"7809",0
"7810",0
"7811",-1
"7812",9
"7813",-1
"7814",0
"7815",0
"7816",-1
"7817",9
"7818",-1
"7819",0
"7820",-1
"7821",-1
"7822",0
"7823",4
"7824",13
"7825",4
"7826",-1
"7827",-1
"7828",0
"7829",0
"7830",0
"7831",0
"7832",0
"7833",0
"7834",0
"7835",-1
"7836",0
"7837",-1
"7838",0
"7839",-1
"7840",9
"7841",13
"7842",9
"7843",4
"7844",3
"7845",-1
"7846",4
"7847",4
"7848",4
"7849",4
"7850",4
"7851",4
"7852",4
"7853",4
"7854",0
"7855",0
"7856",4
"7857",0
"7858",13
"7859",4
"7860",NA
"7861",NA
"7862",4
"7863",NA
"7864",-3
"7865",0
"7866",NA
"7867",NA
"7868",NA
"7869",NA
"7870",NA
"7871",NA
"7872",0
"7873",-9
"7874",-9
"7875",1
"7876",-9
"7877",-13
"7878",-4
"7879",-9
"7880",0
"7881",0
"7882",-9
"7883",0
"7884",0
"7885",0
"7886",9
"7887",NA
"7888",NA
"7889",NA
"7890",NA
"7891",NA
"7892",NA
"7893",NA
"7894",NA
"7895",NA
"7896",NA
"7897",NA
"7898",NA
"7899",NA
"7900",0
"7901",0
"7902",0
"7903",0
"7904",0
"7905",0
"7906",0
"7907",0
"7908",0
"7909",0
"7910",0
"7911",0
"7912",0
"7913",0
"7914",0
"7915",2
"7916",2
"7917",0
"7918",0
"7919",8
"7920",8
"7921",-2
"7922",0
"7923",10
"7924",0
"7925",2
"7926",0
"7927",0
"7928",10
"7929",10
"7930",10
"7931",10
"7932",10
"7933",10
"7934",10
"7935",10
"7936",10
"7937",10
"7938",10
"7939",10
"7940",0
"7941",10
"7942",10
"7943",10
"7944",10
"7945",10
"7946",10
"7947",8
"7948",0
"7949",0
"7950",0
"7951",0
"7952",9
"7953",-1
"7954",0
"7955",0
"7956",-1
"7957",-1
"7958",-1
"7959",-1
"7960",13
"7961",3
"7962",-1
"7963",0
"7964",4
"7965",NA
"7966",0
"7967",-1
"7968",-1
"7969",0
"7970",0
"7971",0
"7972",0
"7973",0
"7974",0
"7975",0
"7976",-1
"7977",0
"7978",1
"7979",0
"7980",-1
"7981",-1
"7982",10
"7983",9
"7984",9
"7985",3
"7986",0
"7987",4
"7988",0
"7989",0
"7990",4
"7991",9
"7992",13
"7993",NA
"7994",0
"7995",4
"7996",0
"7997",NA
"7998",4
"7999",0
"8000",NA
"8001",NA
"8002",NA
"8003",NA
"8004",NA
"8005",NA
"8006",NA
"8007",NA
"8008",NA
"8009",NA
"8010",NA
"8011",NA
"8012",NA
"8013",NA
"8014",-9
"8015",-9
"8016",NA
"8017",NA
"8018",NA
"8019",NA
"8020",NA
"8021",NA
"8022",NA
"8023",NA
"8024",-13
"8025",4
"8026",NA
"8027",1
"8028",NA
"8029",NA
"8030",NA
"8031",NA
"8032",NA
"8033",NA
"8034",NA
"8035",NA
"8036",NA
"8037",NA
"8038",NA
"8039",NA
"8040",NA
"8041",0
"8042",0
"8043",0
"8044",0
"8045",0
"8046",0
"8047",0
"8048",0
"8049",0
"8050",0
"8051",0
"8052",0
"8053",0
"8054",0
"8055",2
"8056",2
"8057",0
"8058",0
"8059",0
"8060",8
"8061",8
"8062",8
"8063",10
"8064",10
"8065",10
"8066",10
"8067",0
"8068",10
"8069",10
"8070",10
"8071",10
"8072",10
"8073",10
"8074",10
"8075",10
"8076",10
"8077",10
"8078",10
"8079",10
"8080",8
"8081",10
"8082",10
"8083",0
"8084",10
"8085",8
"8086",10
"8087",8
"8088",8
"8089",8
"8090",0
"8091",0
"8092",0
"8093",10
"8094",0
"8095",10
"8096",-1
"8097",0
"8098",9
"8099",-1
"8100",-1
"8101",0
"8102",-1
"8103",-1
"8104",-1
"8105",-1
"8106",0
"8107",4
"8108",13
"8109",0
"8110",0
"8111",0
"8112",13
"8113",0
"8114",-1
"8115",0
"8116",0
"8117",0
"8118",0
"8119",4
"8120",-1
"8121",-1
"8122",3
"8123",-1
"8124",-1
"8125",13
"8126",13
"8127",9
"8128",4
"8129",4
"8130",-1
"8131",9
"8132",9
"8133",13
"8134",4
"8135",4
"8136",NA
"8137",NA
"8138",NA
"8139",4
"8140",-4
"8141",NA
"8142",NA
"8143",NA
"8144",NA
"8145",NA
"8146",NA
"8147",NA
"8148",NA
"8149",NA
"8150",NA
"8151",NA
"8152",NA
"8153",NA
"8154",NA
"8155",NA
"8156",NA
"8157",NA
"8158",NA
"8159",NA
"8160",NA
"8161",NA
"8162",NA
"8163",NA
"8164",NA
"8165",NA
"8166",NA
"8167",NA
"8168",NA
"8169",NA
"8170",NA
"8171",NA
"8172",NA
"8173",NA
"8174",NA
"8175",NA
"8176",NA
"8177",NA
"8178",NA
"8179",NA
"8180",NA
"8181",NA
"8182",0
"8183",0
"8184",0
"8185",0
"8186",0
"8187",0
"8188",0
"8189",0
"8190",0
"8191",0
"8192",0
"8193",0
"8194",0
"8195",0
"8196",0
"8197",0
"8198",0
"8199",0
"8200",0
"8201",0
"8202",-2
"8203",8
"8204",0
"8205",8
"8206",8
"8207",8
"8208",0
"8209",0
"8210",8
"8211",10
"8212",10
"8213",10
"8214",10
"8215",0
"8216",10
"8217",10
"8218",10
"8219",10
"8220",10
"8221",10
"8222",10
"8223",10
"8224",10
"8225",10
"8226",8
"8227",8
"8228",8
"8229",10
"8230",0
"8231",0
"8232",0
"8233",10
"8234",-1
"8235",9
"8236",0
"8237",9
"8238",10
"8239",10
"8240",10
"8241",9
"8242",9
"8243",9
"8244",-1
"8245",9
"8246",3
"8247",-1
"8248",4
"8249",3
"8250",9
"8251",0
"8252",0
"8253",0
"8254",0
"8255",0
"8256",-1
"8257",-1
"8258",-1
"8259",0
"8260",-1
"8261",9
"8262",-1
"8263",3
"8264",-1
"8265",3
"8266",3
"8267",3
"8268",3
"8269",4
"8270",13
"8271",9
"8272",9
"8273",0
"8274",4
"8275",0
"8276",0
"8277",NA
"8278",-4
"8279",0
"8280",NA
"8281",NA
"8282",NA
"8283",NA
"8284",NA
"8285",NA
"8286",NA
"8287",NA
"8288",NA
"8289",NA
"8290",NA
"8291",NA
"8292",NA
"8293",NA
"8294",NA
"8295",-9
"8296",4
"8297",-1
"8298",NA
"8299",NA
"8300",NA
"8301",NA
"8302",NA
"8303",NA
"8304",NA
"8305",NA
"8306",NA
"8307",NA
"8308",NA
"8309",NA
"8310",NA
"8311",NA
"8312",NA
"8313",NA
"8314",NA
"8315",NA
"8316",NA
"8317",NA
"8318",NA
"8319",NA
"8320",NA
"8321",NA
"8322",NA
"8323",0
"8324",0
"8325",0
"8326",0
"8327",0
"8328",0
"8329",0
"8330",0
"8331",0
"8332",0
"8333",0
"8334",0
"8335",0
"8336",0
"8337",0
"8338",0
"8339",0
"8340",0
"8341",0
"8342",0
"8343",0
"8344",8
"8345",0
"8346",8
"8347",8
"8348",10
"8349",10
"8350",8
"8351",8
"8352",8
"8353",8
"8354",8
"8355",0
"8356",10
"8357",10
"8358",10
"8359",8
"8360",10
"8361",10
"8362",10
"8363",10
"8364",10
"8365",10
"8366",8
"8367",10
"8368",8
"8369",9
"8370",9
"8371",10
"8372",10
"8373",10
"8374",10
"8375",9
"8376",9
"8377",10
"8378",10
"8379",0
"8380",-1
"8381",9
"8382",0
"8383",9
"8384",3
"8385",3
"8386",3
"8387",3
"8388",0
"8389",-1
"8390",3
"8391",13
"8392",-1
"8393",0
"8394",0
"8395",0
"8396",1
"8397",0
"8398",0
"8399",-1
"8400",1
"8401",0
"8402",0
"8403",3
"8404",3
"8405",4
"8406",4
"8407",4
"8408",3
"8409",-9
"8410",2
"8411",9
"8412",4
"8413",0
"8414",NA
"8415",NA
"8416",NA
"8417",NA
"8418",NA
"8419",9
"8420",4
"8421",NA
"8422",NA
"8423",NA
"8424",NA
"8425",NA
"8426",NA
"8427",NA
"8428",NA
"8429",NA
"8430",NA
"8431",NA
"8432",NA
"8433",NA
"8434",NA
"8435",0
"8436",9
"8437",0
"8438",0
"8439",0
"8440",4
"8441",-3
"8442",NA
"8443",NA
"8444",NA
"8445",NA
"8446",NA
"8447",NA
"8448",NA
"8449",NA
"8450",NA
"8451",NA
"8452",NA
"8453",NA
"8454",NA
"8455",NA
"8456",NA
"8457",NA
"8458",NA
"8459",NA
"8460",NA
"8461",NA
"8462",NA
"8463",NA
"8464",0
"8465",0
"8466",0
"8467",0
"8468",0
"8469",0
"8470",0
"8471",0
"8472",0
"8473",0
"8474",0
"8475",0
"8476",0
"8477",0
"8478",0
"8479",0
"8480",0
"8481",0
"8482",0
"8483",0
"8484",0
"8485",8
"8486",8
"8487",8
"8488",8
"8489",8
"8490",8
"8491",10
"8492",10
"8493",8
"8494",10
"8495",22
"8496",8
"8497",10
"8498",8
"8499",10
"8500",10
"8501",8
"8502",10
"8503",10
"8504",10
"8505",10
"8506",10
"8507",10
"8508",10
"8509",8
"8510",10
"8511",9
"8512",7
"8513",9
"8514",10
"8515",9
"8516",-1
"8517",10
"8518",8
"8519",10
"8520",-1
"8521",-1
"8522",-1
"8523",-1
"8524",-1
"8525",3
"8526",3
"8527",-1
"8528",-1
"8529",-1
"8530",0
"8531",0
"8532",0
"8533",-1
"8534",-1
"8535",0
"8536",-1
"8537",0
"8538",-1
"8539",-1
"8540",-1
"8541",0
"8542",-1
"8543",0
"8544",-1
"8545",3
"8546",3
"8547",0
"8548",4
"8549",4
"8550",9
"8551",0
"8552",4
"8553",4
"8554",4
"8555",NA
"8556",NA
"8557",NA
"8558",NA
"8559",NA
"8560",4
"8561",NA
"8562",NA
"8563",NA
"8564",NA
"8565",NA
"8566",NA
"8567",NA
"8568",NA
"8569",NA
"8570",NA
"8571",NA
"8572",NA
"8573",NA
"8574",NA
"8575",-3
"8576",10
"8577",10
"8578",9
"8579",-9
"8580",10
"8581",9
"8582",13
"8583",4
"8584",-1
"8585",NA
"8586",NA
"8587",NA
"8588",NA
"8589",NA
"8590",NA
"8591",NA
"8592",NA
"8593",NA
"8594",NA
"8595",NA
"8596",NA
"8597",NA
"8598",NA
"8599",NA
"8600",NA
"8601",NA
"8602",NA
"8603",NA
"8604",0
"8605",0
"8606",0
"8607",0
"8608",0
"8609",0
"8610",0
"8611",0
"8612",0
"8613",0
"8614",0
"8615",0
"8616",0
"8617",0
"8618",0
"8619",0
"8620",0
"8621",0
"8622",0
"8623",0
"8624",0
"8625",8
"8626",8
"8627",8
"8628",8
"8629",8
"8630",8
"8631",8
"8632",10
"8633",8
"8634",8
"8635",14
"8636",12
"8637",22
"8638",10
"8639",10
"8640",10
"8641",10
"8642",10
"8643",2
"8644",-2
"8645",10
"8646",10
"8647",10
"8648",10
"8649",0
"8650",-2
"8651",9
"8652",0
"8653",10
"8654",13
"8655",0
"8656",-1
"8657",9
"8658",10
"8659",8
"8660",9
"8661",9
"8662",-1
"8663",-1
"8664",3
"8665",3
"8666",3
"8667",-1
"8668",-1
"8669",-1
"8670",0
"8671",-1
"8672",0
"8673",-1
"8674",10
"8675",-1
"8676",0
"8677",-1
"8678",4
"8679",-1
"8680",-1
"8681",10
"8682",0
"8683",-1
"8684",0
"8685",-1
"8686",3
"8687",3
"8688",3
"8689",4
"8690",3
"8691",0
"8692",13
"8693",0
"8694",4
"8695",4
"8696",NA
"8697",NA
"8698",NA
"8699",NA
"8700",NA
"8701",NA
"8702",NA
"8703",NA
"8704",NA
"8705",NA
"8706",NA
"8707",NA
"8708",NA
"8709",NA
"8710",NA
"8711",NA
"8712",NA
"8713",NA
"8714",NA
"8715",NA
"8716",-3
"8717",0
"8718",0
"8719",0
"8720",-1
"8721",9
"8722",NA
"8723",9
"8724",0
"8725",-1
"8726",0
"8727",NA
"8728",NA
"8729",NA
"8730",NA
"8731",NA
"8732",NA
"8733",NA
"8734",NA
"8735",NA
"8736",NA
"8737",NA
"8738",NA
"8739",NA
"8740",NA
"8741",NA
"8742",NA
"8743",NA
"8744",NA
"8745",0
"8746",0
"8747",0
"8748",0
"8749",0
"8750",0
"8751",0
"8752",0
"8753",0
"8754",0
"8755",0
"8756",0
"8757",0
"8758",0
"8759",0
"8760",0
"8761",0
"8762",0
"8763",0
"8764",0
"8765",0
"8766",-2
"8767",8
"8768",8
"8769",8
"8770",8
"8771",8
"8772",10
"8773",10
"8774",10
"8775",22
"8776",12
"8777",22
"8778",22
"8779",22
"8780",22
"8781",10
"8782",0
"8783",2
"8784",0
"8785",0
"8786",-2
"8787",8
"8788",8
"8789",10
"8790",9
"8791",0
"8792",0
"8793",-2
"8794",10
"8795",10
"8796",0
