"","Lat","Lon","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"2",49.09922466,-97.88437419,0.143761653638052,0.208057731682004,0.137806552858137,1.88192904766049,0.105483990419202,0,0,0,0,0,0.0824942517580212,0.137651709979878
"3",49.11220439,-97.77661938,0.187936518442712,0.312332996846635,0.269222089191317,1.82139566919363,0.021664732292777,0,0,0,0,0,0.0585447161251409,0.117988404690095
"4",49.12508939,-97.66881175,0.186193803699325,0.309631036997814,0.267739967879436,1.84683805629265,0.0217622047823056,0,0,0,0,0,0.0583202167807713,0.116361363502762
"5",49.13787958,-97.56095165,0.185038599994414,0.308782809969841,0.26684541891359,1.85442361922065,0.0218012380661889,0,0,0,0,0,0.0582204726261466,0.116423570420181
"6",49.1505749,-97.45303943,0.18444555315952,0.307756664218857,0.267291928302313,1.83960075881936,0.0217245104842618,0,0,0,0,0,0.0583427698902597,0.115551609729664
"7",49.16317526,-97.34507544,0.00541890076246432,0.0197152666865463,-0.16260147163257,1.47793611353649,0,0,0,0,0,0,-0.0478011890587595,-0.045126490518669
"8",49.17568061,-97.23706003,0.0053865426700952,0.0196524955571817,-0.161334961790487,1.48268304127294,0,0,0,0,0,0,-0.047527151976567,-0.0451312438949572
"9",49.18809087,-97.12899357,0.00536146423360151,0.0195648697701927,-0.16105954776765,1.47955153616783,0,0,0,0,0,0,-0.0471346779794999,-0.0449619648597093
"10",49.20040597,-97.02087639,0.00534904822805515,0.0196064288583102,-0.162141152706056,1.44993636848346,0,0,0,0,0,0,-0.0470652392606326,-0.0451345365455325
"11",49.21262583,-96.91270887,0.00540741515337118,0.0197490521094323,-0.161938208479739,1.4515665992958,0,0,0,0,0,0,-0.047045618783784,-0.0456379555254784
"12",49.2247504,-96.80449135,-0.107592466747377,-0.126565399971867,-0.166056395976682,1.42704906612579,0,0,0,0,0,0,-0.0718280131538904,-0.126527314686939
"13",49.2367796,-96.69622419,-0.106957102912702,-0.128175499015526,-0.167611307715276,1.39906417689019,0,0,0,0,0,0,-0.0721566786513677,-0.127936159222429
"14",49.24871336,-96.58790776,-0.107200136556202,-0.127624529200091,-0.167590853167212,1.41323259781649,0,0,0,0,0,0,-0.0720563288238054,-0.127880639809462
"15",49.26055162,-96.47954241,-0.106986129625199,-0.126816706091347,-0.167532767556452,1.41205725648331,0,0,0,0,0,0,-0.0718137928092801,-0.127035589195259
"16",49.27229431,-96.3711285,0.0207514336387931,0.0281295808047162,0.0304545295322214,1.54915077922203,0.0154914624807247,0,0,0,0,0,-0.0126466798046181,-0.0200131342636496
"17",49.28394136,-96.2626664,0.0209966430784334,0.0283786146338798,0.0305807326394643,1.54562680843594,0.0155038440610724,0,0,0,0,0,-0.0126544255026602,-0.020324564415148
"18",49.2954927,-96.15415646,0.0209603862699055,0.0285313285159532,0.0304000071594146,1.54001409488234,0.0154869778763782,0,0,0,0,0,-0.0126775327650535,-0.0201484029368544
"19",49.30694827,-96.04559906,0.0210638947193331,0.0286905088094613,0.0304544068955579,1.52969536958869,0.0153412936100494,0,0,0,0,0,-0.0126029732776374,-0.020135427240632
"20",49.318308,-95.93699456,0.020998579473428,0.0287310223704935,0.0303333007584001,1.52932807520557,0.0153254242546268,0,0,0,0,0,-0.0126230475977991,-0.0204855171090799
"21",49.32957184,-95.82834332,0.0616333925030403,0.0831665536311448,0.114289349857529,1.38586409181028,0.199393957214397,0,0,0,0,0,0.00879851697908407,0.0179981033954277
"22",49.3407397,-95.71964571,0.061603417889188,0.0838369457971453,0.11481716526805,1.36959027136351,0.19630021402844,0,0,0,0,0,0.00873032412840757,0.0180190970428384
"23",49.35181154,-95.6109021,0.0614754883236799,0.0835645066970301,0.115014315035978,1.37474491300259,0.197071856122022,0,0,0,0,0,0.00874262881274035,0.0181893433069149
"24",49.36278728,-95.50211285,0.0612580068001591,0.0832396841454397,0.114786802645142,1.3856495484041,0.198854582357285,0,0,0,0,0,0.00875422854682029,0.0179319094127663
"25",49.37366686,-95.39327835,0.0611665924088527,0.0831916304305196,0.114915890494274,1.38174025362127,0.198437408337668,0,0,0,0,0,0.00870926291935348,0.0179871995858321
"26",49.38445022,-95.28439896,0.0506100421893336,0.0841023705744988,-0.0912906283544999,1.11920997975187,0.280226880125554,0,0,0,0,0,-0.0126088419544317,-0.00630948206867288
"27",49.3951373,-95.17547504,0.050587781786561,0.0840219607202357,-0.0908352324602788,1.11878231472645,0.281224963131478,0,0,0,0,0,-0.0126555296253628,-0.0063490584721535
"28",49.40572804,-95.06650698,0.0506455243398136,0.0833023466661302,-0.090119318268421,1.10354127695592,0.279246106748133,0,0,0,0,0,-0.0125899584596141,-0.00633766823608539
"29",49.41622237,-94.95749515,0.0505597973693455,0.0828968237556751,-0.0884715488474512,1.04927743528538,0.269064941641545,0,0,0,0,0,-0.0125777053736442,-0.00629897500596144
"30",49.42662023,-94.84843992,-0.210703766301236,-0.186878494558471,-0.490274078770938,0.515810125401003,0.111426961300253,0,0,0,0,0,-0.216420466721274,-0.327342509590466
"31",49.43692157,-94.73934167,-0.210987138917687,-0.188079230474841,-0.49733316002488,0.537119781015065,0.115236890503638,0,0,0,0,0,-0.215483445407699,-0.325388496026903
"32",49.44712632,-94.63020078,-0.211093771661666,-0.188045440466851,-0.49782329883692,0.542738727309086,0.115966383512784,0,0,0,0,0,-0.215602870229134,-0.326000212719634
"33",49.45723442,-94.52101762,-0.210780488317766,-0.188339181692925,-0.496583866183869,0.542940120278161,0.116310641094913,0,0,0,0,0,-0.216043195757322,-0.326193034450085
